SMILES,fingerprint
C/C=C/c1cc(OC)c(c(c1)OC)O,00000371C0703000000000000000000000000000000000000000300000000000000000010000001A00000800000C048098023206800006008002204200000208002020000888000688880D272286311A80702325C0150BB80780E01C0E20000108000040004000021000008000000000000000
CC(C)CO,00000371C0602000000000000000000000000000000000000000000000000000000000000000001A00000800000D00A080020200000002000000000000000000000000000000000000000010000000000040000000000000000000000000000000000000000000000000000000000000000000
CCC=CCC1C(CCC1=O)CC(=O)OC,00000371E0703000000000000000000000000000000180000000000000000000000000000000001A00000000000D048080020208000004008800A0D2080000000020000008080100000800001200010000000004800008000388CEA0AE80000000000000000000000000000000000008000000
CC(=CCCC1=CCC(CC1)C=Nc1ccccc1C(=O)OC)C,00000371E07A3000000000000000000000000000000000000000304000000000000000010000001E00000000000D08C1980632C882000400A80234F34C00820000240200088801306CC808263A80B59980318066C00108E9C798C8E08E00000000000200000000000000040000000000000000
CCc1nc(C)cs1,00000371C0620000400000000000000000000000000160000000000000000000000000018000001C04000000000808855600A28112081008A4010462440000F0A0410A38000014302000000000200100040000000000A000000000000000000000000000000000000000000000000000000000
CCC(COC(=O)C)C,00000371C0603000000000000000000000000000000000000000000000000000000000000000001A00000000000D00A080020208000004000800009008000000000000000000000000000000000000000200000400000000000000000800000000000000000000000000000000000000000000
CCCCC1OCC(C)O1,00000371E0703000000000000000000000000000000120000000000000000000000000000000001A00000000000814B080030208000004000000000000000000000000000000000000001100020000002200000400000600008000000000000000000000000000000000000000000000000000
C/C(=C\CCC1[C@@]2(C)CCCC(C)(C)C2CC[C@@]1(C)O)/CC[C@@H]1C(=C)CCCC1(C)C,00000371F07820000000000000000000000000000000000000003060C0000000000000C00000001A00000800000F4480800002000000020080022042000000000020000000080000000800000200010000400004800008000380C0F00F8000000000000000C000060000300000000000000000
COc1cc(C)ccc1O,00000371C0703000000000000000000000000000000000000000300000000000000000010000001A00000800000C048098023206800006008002204200000208002020000888000688880D262286311A80702324C0110BB80780C0100E20000100000040004000020000008000000000000000
OCC1CC2CC1C1C2C(CC1)CO,00000371E0703000000000000000000000000000000183060000300000000000180000000000001A00000800000D00A0800200000000020000000000000000000000000000000000000000100200000000400004000000000180C0F00E80000000000000008000040000200001000008000000
C=C(C)CCO,00000371C0602000000000000000000000000000000000000000000000000000000000000000001A00000800000C00A080020200000002008002004200000000002000000000000000080010000001000040000440000000000000000000000000000000000000000000000000000000000000
CC1CCC2(C(C)(C)CCCC2(C)O)O1,00000371E0703000000000000000000000000000000120000000300000000000000000000000001A00000800000E54A0800202000000060000000000000000000000000000000000000001000200000002400004000003000180E0F40F80000000000000000000060000308000000000000000
c1ccc2c(c1)CC1COCOC21,00000371C0703000000000000000000000000000000180000000344000000000000068010000001A00000000000D14A09803300880000400800220420000020000200000088800000888182622803118A0300025C0010CA80780C0F00E8000000000100000000000000020000180000C000000
CC12OC1CC/C=C\CC/C=C\CC2(C)C,00000371E0702000000000000000000000001200000000000000000000000000000000000000001A00000000000E54A080020200000004008000204200000000002000000808000000080000020001000200000480000800038080C00F80000000000000000000000000000000000000000000
CC(C)CC1OCC(C)O1,00000371E0703000000000000000000000000000000120000000000000000000000000000000001A00000000000D14B080030208000004000000000000000000000000000000000000001100000000002200000400000600000000000800000000000000000000000000000000000000000000
CCCCCCCCCCCCOC(=O)c1ccccc1O,00000371E0783000000000000000000000000000000000000000300000000000000000010000001A00000800000C04A09802320E80000600880220D208000200002420000888010608C808273682351A82714025E01108B98788C8A08E00000000000800000000000000100000000000000000
COC1=C(C)OC(C1=O)C,00000371C0603000000000000000000000000000000100000000000000000000000000000000001A00000000000814A0800202000000040088008050000200080020200000080140004800000000000402000005C0000801020000000000000000000000000000000000000000000000000000
OCCCCCCCCCCO,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000800000800A0800200000000020000000000000000000000000000000000000000100200000000400004000000000180C0A00000000000000000000000000000000000000000000000
CCCCC1COC2(O1)CCCC2,00000371E07030000000000000000000000000000001A2000000000000000000000000000000001A00000000000814A080020208000004000000000000000000000000000000000000001100020000002200000400000600018040000000000000000000000000000000000000000000000000
C1CCC(C1)S,00000371C06000004000000000000000000000000001800000000000000000000000000000000018040000000008008440008000000000040000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000
CC(C)C(=O)OC1CC2CC1C1C=CCC21,00000371E0703000000000000000000000000000000183040000300000000000100000000000001A00000000000D14A08002020800000400880020D2080000000020000008080100000800000200010002000004800008000380C0F00E8000000000000000400006000030000180000C000000
CC1=CCC(CC1)C(C)(C)S,00000371E0700000400000000000000000000000000000000000200000000000000000000000001804000000000D008040000200000000048002204200000000002000000008000000080000020001000000000080000800030080400E80000000000000000000000000000000000000000000
CCC(=O)OCC(=O)OC(C)C1CCCC(C)(C)C1,00000371E0703800000000000000000000000000000000000000300000000000000000000000001A00000000000F14A0800202080000040008000090080200000000000000000140000001000200000402000004000002000180C0E00F00000000000000000000040000000000000000000000
CCCCCCCCC(=O)OCC(C)C,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000D00A0800202080000040008000090080000000000000000000100000000001200000002000004000000000188C8A08000000000000000000000000000000000000000000000
CC(=O)c1ncco1,0000037180623000000000000000000000000000000160000000000000000000000000018000001E00000000000804E182062E8412081440A8009937D4060088201B4220084001FB20000600000000240F08008006009000000000000000000000000000000000000000000000000000000000
CCCCCCCCCCCCC(=O)OC,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A0000000000080080800202080000040008000090080000000000000000000100000000001200000000000004000000000188C8A08000000000000000000000000000000000000000000000
O=Cc1cc(cc(c1)C(C)C)C(C)C,00000371E0702000000000000000000000000000000000000000300000000000000000010000001A00000000000D00A098023200800000008802285280000200002400000088010000C80820328015108021002080000889870888C08E80000200000000000000040000000000000000000000
CCSSC,00000371C04000006000000000000000000000000000000000000000000000000000000000000018040000000000008440008200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
CCCCCCC1CC(CO1)OC(=O)C,00000371E0703000000000000000000000000000000120000000000000000000000000000000001A00000000000814A0800202080000040008000090080000000000000000000000000001000200000002000005000002000180C0A00000000000000000000000000000000000000000000000
O=C1CCCC=C1,00000371C0602000000000000000000000000000000000000000200000000000000000000000001A000000000008048080000000000000008800A05200000000002000000808010000480000120001000000000080000801830800000000000000000000000000000000000000000000000000
C=CC(C)(CCCC(C)CCCC(C)CCCC(C)C)O,00000371F0782000000000000000000000000000000000000000000000000000000000000000001A00000800000D4480800002000000020080002042000000000020000008000000000800040200000000400004800000100180C0F00E00000000000000000000000000000000000000000000
CCCCCC(OC(=O)CCCCC)C,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000814A0800202080000040008000090080000000000000000000100000000001200000002000004000000000188C8000000000000000000000000000000000000000000000000
CCOCCc1ccccc1,00000371C0702000000000000000000000000000000000000000300000000000000000010000001A00000000000C00A0980232008000040080022042000002000020000008880000008808202280111082200024C00108880780C0A00E00000000000000000000000000000000000000000000
CC(C)CC(=O)SC,00000371C0602000400000000000000000000000000000000000000000000000000000000000001A04000000000D0080C0008200000000080800001000000000000000100000010000000000102000000000000000000000000000000800000000000000000000000000000000000000000000
CC(CCOC(=O)C(O)C)C,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000800000D14A080020208000006000800009008020000000000000000014000000110000000000200000400000300000000000800000000000000000000000000000000000000000000
C1COC(O1)/C=C/c1ccccc1,00000371C0703000000000000000000000000000000120000000300000000000000000010000001A00000000000C00B09803300880000400800220420000020000200000088800000088192422803110A230002080000EA8070080000E00000000000000000000000000000000000000000000
CC(CC(=O)Oc1ccc(cc1)C)C,00000371E0703000000000000000000000000000000000000000300000000000000000010000001A00000000000D04809800320E80000400880220D208000208002020000888010608880C263284311A823A20A4C01108A80780C0000E20000000000000004000000000000000000000000000
CC(=CCC[C@H](C)C1C=CC(=C)CC1)C,00000371E0700000000000000000000000000000000000000000200000000000000000000000001800000000000D008000000200000000008002204200000000002000000808000000080800020001000000000080000880030080C00E80000000000000000000000000000000000000000000
CC=Cc1ccc(c(c1)O)OCC,00000371C0703000000000000000000000000000000000000000300000000000000000010000001A00000800000C04A098023206800006008002204200000208002020000888000688880D262286311A827823A4C0110BB80780C0100E20000100000040004000020000008000000000000000
COc1c(OC)cc2c(c1OC)c1ccc(c(=O)cc1[C@H](CC2)NC(=O)C)OC,00000371E07A3800000000000000000000000000000000000000300000000608000000010000001E00100000000C2CC19806320682C004008802A15210028208002020000088804E88C80D272284B11E84302225D6158AA98790F0FF0EA0000108001840004000021000308000000000000000
CC(C)CCCC1=CCC(C)(CC1)C=O,00000371E0702000000000000000000000000000000000000000200000000000000000000000001A00000000000F00A080020200000000008802285280000000002000000008010000080000120001000000000080000800030888C08F00000000000000000000000000000000000000000000
OC/C(=C/CCC1(C)C2CC3C1(C)C3C2)/C,00000371E0702000000000000000000000001800000183060000000000000000000000000000001A00000800000F00A080020200000002008002204200000000002000000008000000080014020001000050000080000810030080C00F80000000000000008000040000200001000008000000
OCC=C(C)C,00000371C0602000000000000000000000000000000000000000000000000000000000000000001A00000800000C00A080020200000002008002204200000000000000000008000000000014000001000010000000000010000000000000000000000000000000000000000000000000000000
OCCC(CC(C)(C)C)C,00000371E0702000000000000000000000000000000000000000000000000000000000000000001A00000800000F00A080020200000002000000000000000000000000000000000000000010020000000040000400000000018040100F00000000000000000000000000000000000000000000
CC(C)CCCC(C)CC#N,00000371E0720000000000000000000000000000000000000000000000000000000000000000001C00000000000D008100000200000000001004000000000000000000000000000000000080020000000000000000000000090080C00E00000000000000000000000000000000000000000000
Cc1ccc2c(cccn2)c1,00000371C07200000000000000000000000000000000000000003C4000000000000000B1F000001C00000000000C08C11E043EC0F2081000A0033467440082802031022008D8203864980820E2C09191842008608000C8C8071080C00E08000200000200001000040000040000000000000000
C/C=C(\C)/C(=O)OCCc1ccccc1,00000371E0703000000000000000000000000000000000000000300000000000000000010000001A00000000000C00A09802320880000400880220D208000200002000000888010000C808242280311082300024C00108A98780C0A00E00000000000000000000000000000000000000000000
CCCCCC1(C)CCC(C)(C)C1=O,00000371E0702000000000000000000000000000000180000000000000000000000000000000001A00000000000E048080000200000000000800801000000000000000000000010000000000120000000000000000000000010888C08F00000000000000000000000000000001000000000000
c1ccc(cc1)/C=C\C=O,00000371C0702000000000000000000000000000000000000000300000000000000000010000001A00000000000C00A098023000800000008802285280000200002000000888000000C80820228011108020002080000889870080000E00000000000000000000000000000000000000000000
CC1=CCC(CC1)C(OC(=O)c1ccccc1N)(C)C,00000371E07A3000000000000000000000000000000000000000304000000000000000010000001E00100000000D4C81980032C880400400880224D24800820000240200088801006CC808263A80B59982318066D00108E9C798C8608E80000000000200000000000000040000000000000000
O=C(OC1CCCCC1)/C=C/c1ccccc1,00000371E0703000000000000000000000000000000000000000306000000000000000010000001A00000000000C14A09802300880000400880220D208000200002000000888000000C808242280311082300024800008A98780C0000E00000000000000000000000000000000000000000000
CC1=CCCC(C1=O)(C)C,00000371C0702000000000000000000000000000000000000000200000000000000000000000001A00000000000E048080000200000000008802A05200000000002000000008010000480000120001000000000080000801830880000F00000000000000000000000000000000000000000000
C(CCN)CN,00000371C0630000000000000000000000000000000000000000000000000000000000000000001C00100000000800C100040000004000000000000000000000000000000000800000000000000080000000000010000000000000000000000000000000000000000000000000000000000000
C/C(=C\c1ccccc1)/C=O,00000371C0702000000000000000000000000000000000000000300000000000000000010000001A00000000000C00A098023200800000008802285280000200002000000888010000C80820228011108020002080000889870080000E00000000000000000000000000000000000000000000
CC1=CC=C2C(C)(C)CCCC2(C)O1,00000371E0702000000000000000000000000000000000000000304000000000000000800000001A00000000000E4480800002000000040080022042000000080020200000080000000808040200210002100004800008A00380C0500F00000000000000000000060000000000000000000000
C=C(C)c1cccc(c1)C(C)CC=O,00000371E0702000000000000000000000000000000000000000300000000000000000010000001A00000000000D00A098023200800000008802285280000200002000000888010000880820328011108020002080000888070888C08E80000200000000000000040000000000000000000000
OC1CC23CC(C1=C)C(C3CCC2C)(C)C,00000371E0702000000000000000000000000000000183000000300000000600180000C00000001A00000800000F14A0800202000000020080020042000000000020000000000000000800140200010000400004800000100180C0F00F80000000000000000000060000000001000008000000
CCC(C)COC(=O)CC,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000D00A080020208000004000800009008000000000000000000010000000000000000000200000400000000000000000800000000000000000000000000000000000000000000
CC(CC=O)Sc1ccoc1C,00000371C0703000400000000000000000000000000120000000000000000000000000018000001A04000000000804A4D002B205800004488800A852800002080024281008881B0608C80C2632A4341A821920A4C01128A9868800000000000000000000000000000000000000000000000000
CCC1C=CC(=O)O1,00000371C0603000000000000000000000000000000100000000000000000000000000000000001A00000000000814A08002020800000400880020D208000000002000000808000000480004000021000210000080000821820000000000000000000000000000000000000000000000000000
CSCCCC(=O)OC,00000371C0603000400000000000000000000000000000000000000000000000000000000000001A0400000000080084C0028208000004080800009008000000000000100000010000000000102000000000000400000000000000000000000000000000000000000000000000000000000000
CC=CC(=O)C(C)CC,00000371C0702000000000000000000000000000000000000000000000000000000000000000001A00000000000D048080000200000000008800A05200000000002000000808010000480000120001000000000080000801820000000A00000000000000000000000000000000000000000000
CC(=O)OCCSC,00000371C0603000400000000000000000000000000000000000000000000000000000000000001A04000000000000A4C0028208000004080800009008000000000000100000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000000
CCOC(=O)C(c1ccccc1)C,00000371C0703000000000000000000000000000000000000000300000000000000000010000001A00000000000D00A09802320880000400880220D2080002000020000008880100008808203280151082200024C00108880788C8E08E80000000000000000000000000000000000000000000
CCCC(=O)OC(CCC=C(C)C)(C=C)C,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000C44808000020800000400880220D208000000002000000808010000080004120021000200000480000820020000000C00000000000000000000000000000000000000000000
O=C1OCc2c1cccc2,0000037180703000000000000000000000000000000120000000300000000000000048010000001A00000000000C00A09802300880000400880220D208000200002400000888010008C808263280351882310024C00108A9878AC8A08E80000000001000000000000000200000000000000000
O=C1OCCCCCCCCCCO1,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000800A0800200080000040008000000080000000000000000000000000010000200000020000004000004000180C0A00000000000000000000000000000000000000000000000
Oc1cccc(c1)C(=O)C,00000371C0703000000000000000000000000000000000000000300000000000000000010000001A00000800000C048098003206800002008802A05200000200002420000888010608C808263282151280710024C0110899878AC8B08E00000100000000000000020000000000000000000000
CCOC(=O)CC/C=C\CC=C,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000800A08002020800000400880020D208000000002000000808010000080000100001000200000480000800020000000000000000000000000000000000000000000000000000
CCCCCC/C=C/CCC=O,00000371E0702000000000000000000000000000000000000000000000000000000000000000001A00000000000800A080020200000000008800285280000000002000000808010000080000120001000000000080000800030080000000000000000000000000000000000000000000000000
c1ccc(cc1)CCc1ccccn1,00000371C07200000000000000000000000000000000000000003C400000000000000001C000001C00000000000C08C11E043C8092081000A0033467440082802031022008D8203864980820E2C09191842008608000C8C8071080C00E00000000000000000000000000000000000000000000
C1CC(=O)OC1,0000037180603000000000000000000000000000000120000000000000000000000000000000001A00000000000800A080020008000004000800009008000000000000000000010000000000100000000200000400000000000200000000000000000000000000000000000000000000000000
O=CCc1ccccc1,00000371C0702000000000000000000000000000000000000000300000000000000000010000001A00000000000C00A098023000800000008802285280000200002000000888010000880820328015108020002080000888070888808E00000000000000000000000000000000000000000000
CC(C)(CCc1ccccc1)O,00000371E0702000000000000000000000000000000000000000300000000000000000010000001A00000800000C4480980032008000020080022042000002000020000008880000008808202280111080600024800008880780C0E00E00000000000000000000000000000000000000000000
CC1=CC(C)C(C(C1)C(=O)C)C,00000371E0702000000000000000000000000000000000000000200000000000000000000000001A00000000000D048080000200000000008802A05200000000002000000008010000080000120001000000000080000800030880400E80000000000000000000000000000000000000000000
CC(=O)CSC,00000371C0602000400000000000000000000000000000000000000000000000000000000000001A0400000000080484C0008200000000080800801000000000000000100000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000
CC(=O)C=CC12OC2(C)CCCC1(C)C,00000371E0703000000000000000000000001200000000000000300000000480000000000000001A00000000000E448080000200000004008800A052000000000020000008080000004800040200200002100004C00008218380C0F00F80000000000000000000060000300000000000000000
N,00000371000200000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
C(CS)CS,00000371C04000006000000000000000000000000000000000000000000000000000000000000018040000000008008440008000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
CC1(OCC(CO1)(C)C)c1ccccc1,00000371E0703000000000000000000000000000000000000000344000000000000000010000001A00000000000E04A09802320880000400800220420000020000200000088800000888182622803118A2300025C0010CA80780C0A00E00000000000000000000000000000000000000000000
C/C(=C\CCC)/C(=O)O,00000371C0603000000000000000000000000000000000000000000000000000000000000000001A00000800000C00808000020800000200880220D208000000002000000008010000480004000001000050000080000811820000000000000000000000000000000000000000000000000000
C=CC1(C)CCC(C(O1)(C)C)O,00000371E0703000000000000000000000000000000000000000240000000000000000000000001A00000800000C54A08002020000000600800020420000000000200000080000000008011402002000024000048000032001C0C0500C00000000000000000000000000000000000000000000
CCC1=C(C(=O)OCC)C(C)(C)CCC1C,00000371E0703000000000000000000000000000000000000000200000000000000000000000001A00000000000F00A08002020800000400880200D0080000000020000000080100004800041200200002100004800008210388C8E08F00000000000000000000000000000000000000000000
CCCCCCCS,00000371E06000004000000000000000000000000000000000000000000000000000000000000018040000000008008440008200000000040000000000000000000000000000000000000000020000000000000000000000010080000000000000000000000000000000000000000000000000
OC1CCCCC1C1CC2C(C1CC2)(C)C,00000371E0702000000000000000000000000000000183000000306000000000000000000000001A00000800000F14A0800202000000020000000000000000000000000000000000000000100200000000400004000000000180C0F00F80000000000000000000040000300001000008000000
C=C1CC[C@]2([C@@H]1C2)C(C)C,00000371E0700000000000000000000000001800000180000000300000000000000000000000001800000000000F008000000200000000008002004200000000002000000000000000080000020001000000000080000000010080C00F80000000000000000000000000000000000008000000
c1ccc(cc1)CCOC=O,00000371C0703000000000000000000000000000000000000000300000000000000000010000001A00000000000C00A0980330088000040088022042880002000020000008880000008808202280111080200024C00108880780C0A00E00000000000000000000000000000000000000000000
CC1=C[C@@H]2[C@H](CC1)[C@@H](C)C(=O)O2,00000371C0703000000000000000000000000000000120000000200000000000000040000000001A00000000000D14A08002020800000400880220D208000000002000000008010000080004120021000210000480000820038AC8608E80000000000000000000000000000000000000000000
O=C1C[C@@H](C)[C@]2(C(=C1)CCC(=C(C)C)C2)C,00000371E0702000000000000000000000000000000000000000304000000000000000800000001A00000000000F048080000200000000008802A05200000000002000000008010000480000120001000000000080000801030888C08F80000000000000000000000000000000000000000000
COc1cc(C=CC=O)ccc1O,00000371C0703000000000000000000000000000000000000000300000000000000000010000001A00000800000C04A098023206800006008802285280000208002020000888000688C80D262286311A80702324C0110BB98780C0100E20000100000040004000020000008000000000000000
CC(C)COC(=O)CCc1ccco1,00000371E0703000000000000000000000000000000120000000000000000000000000018000001A00000000000D04A09002320C800004408800A8D288000208002420000888010608C80C263284351A821920A4C01108A987CBC8208000000000000000000000000000000000000000000000
C1CCCCOCCCCCCOC(=O)CCC1,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000800A0800200080000040008000090080000000000000000000100000000001200000002000004000000000188C8A08000000000000000000000000000000000000000000000
C1CCCC2(CCC1)CCCO2,00000371E0702000000000000000000000000000000120000000000000000000180000000000001A00000000000C44A0800200000000040000000000000000000000000000000000000000000200000002000004000000000180C0E00E00000000000000000000000000000000000000000000
CC(C)CC(=O)C(C(C)C)Sc1ccoc1C,00000371E0703000400000000000000000000000000120000000000000000000000000018000001A04000000000D04A4D002B205800004488800A852800002080024281008881B0608C80C2632A4341A821920A4C01128A9878880400C00000000000000000000000000000000000000000000
Cc1cc(c(C)o1)S,00000371C0602000400000000000000000000000000120000000000000000000000000018000001A0400000000080480D0003205800004448800A052000002080024200000881B0608C80C263284351A821920A4C01108A9878800000000000000000000000000000000000000000000000000
C/C(=C\COC(=O)c1ccccc1N)/CCC=C(C)C,00000371E07A3000000000000000000000000000000000000000300000000000000000010000001E00100000000C08A1980232C880400400880224D24800820000240200088801006CC808263A80B59982318066D00108E9C798C8208E00000000000200000000000000040000000000000000
Cc1ccc2c(c1)occ2C,00000371C070200000000000000000000000000000012000000030000000000000004801F000001A00000000000C04A098023206C00004408802A85280000208002420000888010608C80C263284351A823920A4C01108A98788C8F08EC0000100000800008000020000100000000000000000
CSCCCCC#N,00000371C0620000400000000000000000000000000000000000000000000000000000000000001C040000000008008540008200000000081004000000000000000000100000000000000080022000000000000000000000080000000000000000000000000000000000000000000000000000
CCCCCC1OCC(CO1)(C)C,00000371E0703000000000000000000000000000000000000000240000000000000000000000001A00000000000E00B080030208000004000000000000000000000000000000000000001000020000002200000500000400018040000000000000000000000000000000000000000000000000
CC1=C(C)CCCC1C,00000371E0700000000000000000000000000000000000000000200000000000000000000000001800000000000D008000000200000000008002004000000000002000000008000000080000020000000000000080000800030080C00E00000000000000000000000000000000000000000000
CC1(C)CCC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2CCO1,00000371E0782000000000000000000000000000000120000000306000000000000048C00000001A00000000000F44A0800202000000040000000000000000000000000000000000000000000200000002000004000000000180C0F00F8000000000000000C000060000300000000000000000
Cc1cnc(C)cn1,00000371C06300000000000000000000000000000000000000002C0000000000000000018000001C00000000000808C116042E8012081000A00114674400008024111220005000387000004040400100140000000000C000000000000000000000000000000000000000000000000000000000
CC(=CCCC(=CC(C)(C)O)C)C,00000371E0702000000000000000000000000000000000000000000000000000000000000000001A00000800000C448080000200000002008002204200000000002000000008000000080004020001000010000080000810020000000000000000000000000000000000000000000000000000
OCC(CO[C@@H]1C[C@H](C)CC[C@H]1C(C)C)(O)C,00000371E0703000000000000000000000000000000000000000300000000000000000000000001A00000800000D54A0800202000000060000000000000000000000000000000000000001100200000002400005000003000180C0F00E80000000000000008000020000100000000000000000
C=CCc1ccc(c(c1)O)OC,00000371C0703000000000000000000000000000000000000000300000000000000000010000001A00000800000C048098023206800006008002204200000208002020000888000688880D262286311A80702324C0110BB80780C0B00E20000100000040004000020000008000000000000000
Cc1c(c(=O)cco1)OC(=O)C,00000371C0703800000000000000000000000000000000000000200000000000000000000000001A00000000000804A080020208000004008800A0D208020008002020000808004000480000000000040200000040000801820000000000000000000000000000000000000000000000000000
CCOC(=O)C1C(=CCCC1(C)C)CC,00000371E0703000000000000000000000000000000000000000200000000000000000000000001A00000000000F00A08002020800000400880220D2080000000020000000080100000800001200010002000004C00008000388C8800F80000000000000000000000000000000000000000000
CCC(C)CN,00000371C0620000000000000000000000000000000000000000000000000000000000000000001C00100000000D00C100040200004000000000000000000000000000000000800000000000000080000000000010000000000000000800000000000000000000000000000000000000000000
COc1cc(OC)cc(c1C=O)OC,00000371C0703800000000000000000000000000000000000000300000000000000000010000001A00000000000C04A098023206800004008802285280000208002420000088010608C80C273684351A80316025E01508A90788EC2CCE20000008000800004000001000100000000000000000
CC(=CC/C=C(\C)/CC=O)C,00000371E0702000000000000000000000000000000000000000000000000000000000000000001A00000000000C00A080020200000000008802285280000000002000000008010000080000100001000000000000000800020000000000000000000000000000000000000000000000000000
CCC(C)C1CCCCC1=O,00000371E0702000000000000000000000000000000000000000300000000000000000000000001A00000000000D048080000200000000000800801000000000000000000000010000000000120000000000000000000000010888C08E80000000000000000000000000000000000000000000
OCCO[C@H]1C[C@@H]2C([C@]1(C)CC2)(C)C,00000371E0703000000000000000000000000000000183000000300000000000000000000000001A00000800000F14A0800202000000060000000000000000000000000000000000000001100200000002000004000003000180C0F00F8000000000000000800002000010000180000C000000
CC1=CC(=O)CC(C)(C)C1,00000371C0702000000000000000000000000000000000000000200000000000000000000000001A00000000000E048080000200000000008802A05200000000002000000008010000480000120001000000000080000801030888000F00000000000000000000000000000000000000000000
OCC(CC(c1ccccc1)C)C,00000371E0702000000000000000000000000000000000000000300000000000000000010000001A00000800000D00A0980232008000020080022042000002000020000008880000008808302280111080600024800008880780C0F00E80000000000000000000000000000000000000000000
c1ccc(cc1)OCCO,00000371C0703000000000000000000000000000000000000000300000000000000000010000001A00000800000804A090023006800006008000204200000208002020000888000608880D362284311A823820A4C0110BA8078040000000000000000000000000000000000000000000000000
CC1(C)C2CC=C(C=O)[C@@H]1C2,00000371C0702000000000000000000000000000600000000000204000000000000000000000001A00000000000F00A080020200000000008802285280000000002000000008010000480000120001000000000080000801830888408F80000000000000000000000000000000000000000000
CCCCCCC=CCC(=O)O,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000800000800808000020800000200880020D2080000000020000008080100000800000200010000400000C0000800030080000000000000000000000000000000000000000000000000
OC(=O)CC1CCCCC1,00000371C0703000000000000000000000000000000000000000300000000000000000000000001A00000800000D0080800000080000020008000090080000000000000000000100000000001200000000400004000000000188C8A08E00000000000000000000000000000000000000000000
COc1nccnc1CC,00000371C06320000000000000000000000000000000000000002C0000000000000000018000001E00000000000808C196062E8412081400A001146744040088243172200850003D7008066040448002150020040000D040000000000000000000000000000000000000000000000000000000
CCOC(=O)CC,00000371C0603000000000000000000000000000000000000000000000000000000000000000001A00000000000800A080020208000004000800009008000000000000000000010000000000000000000200000000000000000000000000000000000000000000000000000000000000000000
CCCCC[C@H]1CCCC(=O)O1,00000371E0703000000000000000000000000000000000000000240000000000000000000000001A00000000000814A0800202080000040008000090080000000000000000000100000000001200000002000004000000000188CCA0C000000000000000000000000000000000000000000000
c1ccc(c(c1)C(=O)O)O,0000037180603000000000000000000000000000000000000000300000000000000000010000001A00000800000C04809800300E80000200880220D208000200002420000888010608C808273682151280714025E01108998788C8208E00000000000800000000000000100000000000000000
O=CC1CCC(=CC1)CCC=C(C)C,00000371E0702000000000000000000000000000000000000000200000000000000000000000001A00000000000D00A080020200000000008802285280000000002000000008010000080000120001000000000080000800030888C08E00000000000000000000000000000000000000000000
C=C(C)CCCC(C)CCOC(=O)CC(C)C,00000371E0703000000000000000000000000000000000000000000000000000000000000000001A00000000000D00A08002020800000400880200D2080000000020000000000100000800001200010002000004800000000180C0E00E00000000000000000000000000000000000000000000
C=CC(C)(CCC=C(C)C)OC(=O)/C=C/c1ccccc1,00000371E0783000000000000000000000000000000000000000300000000000000000010000001A00000000000C44809800320880000400880220D208000200002000000888000000C808242280311082300024800008A9870080000E00000000000000000000000000000000000000000000
C/C(=C\CC1CCCC1=O)/CCC=C(C)C,00000371E0702000000000000000000000000000000180000000000000000000000000000000001A00000000000D048080000200000000008802A05200000000002000000008010000080000120001000000000080000800030888008E00000000000000000000000000000000000000000000
CC(C)(C)C1CCC(CC1)C=O,00000371E0702000000000000000000000000000000000000000300000000000000000000000001A00000000000F00A080020200000000000800081080000000000000000000010000000000120000000000000000000000010888C08F80000000000000008000000000000000000000000000
CC(=O)CCC(=O)OC(C)C,00000371C0703000000000000000000000000000000000000000000000000000000000000000001A00000000000814A080020208000004000800809008000000000000000000010000000000120000000200000400000000008B00000000000000000000000000000000000000000000000000
CC1OCC(C1)(C)c1ccccc1,00000371E0702000000000000000000000000000000120000000300000000000000000010000001A00000000000E14A0980232008000040080022042000002000020000008880000008808202280111082200024C00108880780C0E00F80000000000000000000000000000000000000000000
CC(CCOC(=O)CCc1ccccc1)C,00000371E0703000000000000000000000000000000000000000300000000000000000010000001A00000000000D00A09802320880000400880220D2080002000020000008880100008808203280111082200024800008880788C8A08E00000000000000000000000000000000000000000000
